node	2068205128	11.3032834	50.9877120	DE	Weimar	Soproner Straße
node	2068205129	11.3088074	50.9878642	DE	Weimar	Warschauer Straße
node	2068205130	11.3042176	50.9865940	DE	Weimar	Budapester Straße
node	2068205131	11.3044668	50.9888580	DE	Weimar	Kaunaser Straße
node	2068205132	11.3093922	50.9906366	DE	Weimar	Moskauer Straße
node	2068205133	11.3069295	50.9867734	DE	Weimar	Warschauer Straße
node	2068205134	11.3046367	50.9878125	DE	Weimar	Berliner Straße
node	2068205138	11.3040735	50.9865957	DE	Weimar	Budapester Straße
node	2068205143	11.3044538	50.9891814	DE	Weimar	Kaunaser Straße
node	2068205196	11.3092384	50.9906382	DE	Weimar	Moskauer Straße
node	2068205200	11.3100209	50.9898715	DE	Weimar	Prager Straße
node	2068205203	11.3032854	50.9878003	DE	Weimar	Soproner Straße
node	2068205210	11.3086487	50.9878664	DE	Weimar	Warschauer Straße
node	2068205215	11.3039392	50.9865973	DE	Weimar	Budapester Straße
node	2068205220	11.3042988	50.9888599	DE	Weimar	Kaunaser Straße
node	2068205225	11.3091197	50.9906394	DE	Weimar	Moskauer Straße
node	2068205229	11.3066581	50.9865545	DE	Weimar	Warschauer Straße
node	2068205233	11.3045011	50.9878137	DE	Weimar	Berliner Straße
node	2068205238	11.3037796	50.9865992	DE	Weimar	Budapester Straße
node	2068205330	11.3089581	50.9906411	DE	Weimar	Moskauer Straße
node	2068205335	11.3097755	50.9899281	DE	Weimar	Prager Straße
node	2068205339	11.3036610	50.9866007	DE	Weimar	Budapester Straße
node	2068205344	11.3041307	50.9888618	DE	Weimar	Kaunaser Straße
node	2068205349	11.3087752	50.9906430	DE	Weimar	Moskauer Straße
node	2068205353	11.3066556	50.9864472	DE	Weimar	Warschauer Straße
node	2068205358	11.3043656	50.9878149	DE	Weimar	Berliner Straße
node	2068205362	11.3035247	50.9866023	DE	Weimar	Budapester Straße
node	2068205364	11.3085884	50.9906449	DE	Weimar	Moskauer Straße
node	2068205367	11.3096042	50.9899298	DE	Weimar	Prager Straße
node	2068205430	11.3039626	50.9888636	DE	Weimar	Kaunaser Straße
node	2068205435	11.3083637	50.9904210	DE	Weimar	Moskauer Straße
node	2068205440	11.3066531	50.9863382	DE	Weimar	Warschauer Straße
node	2068205444	11.3047461	50.9868337	DE	Weimar	Berliner Straße
node	2068205448	11.3095257	50.9865724	DE	Weimar	Budapester Straße
node	2068205452	11.3109943	50.9893023	DE	Weimar	Moskauer Straße
node	2068205457	11.3022049	50.9884719	DE	Weimar	Soproner Straße
node	2068205462	11.3086549	50.9867388	DE	Weimar	Warschauer Straße
node	2068205466	11.3041964	50.9878344	DE	Weimar	Berliner Straße
node	2068205470	11.3038942	50.9889196	DE	Weimar	Kaunaser Straße
node	2068205534	11.3083614	50.9903230	DE	Weimar	Moskauer Straße
node	2068205538	11.3094427	50.9899313	DE	Weimar	Prager Straße
node	2068205542	11.3038973	50.9890335	DE	Weimar	Kaunaser Straße
node	2068205545	11.3083592	50.9902250	DE	Weimar	Moskauer Straße
node	2068205551	11.3066506	50.9862265	DE	Weimar	Warschauer Straße
node	2068205555	11.3040189	50.9878359	DE	Weimar	Berliner Straße
node	2068205559	11.3039002	50.9891376	DE	Weimar	Kaunaser Straße
node	2068205564	11.3083568	50.9901172	DE	Weimar	Moskauer Straße
node	2068205568	11.3092616	50.9899330	DE	Weimar	Prager Straße
node	2068205572	11.3039033	50.9892479	DE	Weimar	Kaunaser Straße
node	2068205642	11.3078193	50.9906842	DE	Weimar	Moskauer Straße
node	2068205649	11.3073891	50.9906872	DE	Weimar	Moskauer Straße
node	2068205652	11.3038523	50.9878374	DE	Weimar	Berliner Straße
node	2068205665	11.3039058	50.9893374	DE	Weimar	Kaunaser Straße
node	2068205674	11.3062487	50.9910325	DE	Weimar	Moskauer Straße
node	2068205680	11.3090943	50.9899346	DE	Weimar	Prager Straße
node	2068205685	11.3039336	50.9894243	DE	Weimar	Kaunaser Straße
node	2068205690	11.3061008	50.9910492	DE	Weimar	Moskauer Straße
node	2068205694	11.3036761	50.9878389	DE	Weimar	Berliner Straße
node	2068205699	11.3039108	50.9895137	DE	Weimar	Kaunaser Straße
node	2068205822	11.3059782	50.9910352	DE	Weimar	Moskauer Straße
node	2068205831	11.3089191	50.9899362	DE	Weimar	Prager Straße
node	2068205839	11.3039131	50.9895972	DE	Weimar	Kaunaser Straße
node	2068205849	11.3058400	50.9910366	DE	Weimar	Moskauer Straße
node	2068205858	11.3056842	50.9910202	DE	Weimar	Moskauer Straße
node	2068205866	11.3087537	50.9899378	DE	Weimar	Prager Straße
node	2068205871	11.3055538	50.9910344	DE	Weimar	Moskauer Straße
node	2068205878	11.3095237	50.9864686	DE	Weimar	Budapester Straße
node	2068205887	11.3059519	50.9894909	DE	Weimar	Kaunaser Straße
node	2068205892	11.3109963	50.9893984	DE	Weimar	Moskauer Straße
node	2068205990	11.3105329	50.9889929	DE	Weimar	Prager Straße
node	2068205995	11.3032655	50.9869291	DE	Weimar	Soproner Straße
node	2068206000	11.3092229	50.9871477	DE	Weimar	Warschauer Straße
node	2068206004	11.3054195	50.9910229	DE	Weimar	Moskauer Straße
node	2068206010	11.3085921	50.9899393	DE	Weimar	Prager Straße
node	2068206020	11.3052871	50.9910242	DE	Weimar	Moskauer Straße
node	2068206025	11.3051509	50.9910256	DE	Weimar	Moskauer Straße
node	2068206030	11.3050069	50.9910396	DE	Weimar	Moskauer Straße
node	2068206034	11.3048513	50.9910287	DE	Weimar	Moskauer Straße
